0,3728e862bc1a-Hudep2_ATAC,63c8c12bbd6d-Hudep2_D3_merged_CTCF.all,7cc13c8c96b4-Hudep2_BCL11A,205e5fa1f1a2-Hudep2_D0_GATA1.all,d129b3ac2b99-HUDEP2_LRF_CHIP,b7711f4c7ed3-Hudep2_D3_merged_GATA1.all,edffd978bf93-Hudep2_D3_merged_KLF1.all,acd1460e941b-Hudep2_D3_merged_LDB1.all,7453df490b6c-Hudep2_D3_merged_TAL1.all
chr2:58958137-58958138,24.2313,1.7350700000000001,2.83955,6.23383,8.31219,2.57836,4.76741,4.30846,2.4079599999999997
chr2:58958138-58958139,24.1704,1.7263700000000002,2.8519900000000002,6.2251199999999995,8.31219,2.57711,4.75622,4.30348,2.41045
chr2:58958150-58958151,23.4092,1.62438,2.9975099999999997,6.1194,8.3097,2.56343,4.62438,4.23881,2.44403
chr2:58958151-58958152,23.2886,1.62065,3.0,6.10945,8.3097,2.56343,4.61816,4.2251199999999995,2.45149
chr2:58958152-58958153,23.1679,1.6169200000000001,3.0024900000000003,6.0995,8.3097,2.56343,4.61194,4.2114400000000005,2.45896
chr2:58958153-58958154,23.0473,1.6131799999999998,3.0049799999999998,6.08955,8.3097,2.56343,4.60572,4.19776,2.4664200000000003
chr2:58958748-58958749,248.662,3.68035,4.01866,21.5274,11.9017,9.48134,8.63557,5.3718900000000005,3.12189
chr2:58958766-58958767,253.011,3.6019900000000002,3.7524900000000003,21.9403,11.9751,9.49751,8.35572,5.47886,3.20771
chr2:58958788-58958789,256.92400000000004,3.49254,3.4241300000000003,22.3781,12.0299,9.49751,8.0,5.61567,3.31716
chr2:58985336-58985337,350.434,10.9925,19.6517,20.3843,24.8781,56.6294,14.9701,21.1567,26.5796
chr2:58989473-58989474,167.358,47.9353,2.85945,5.66915,14.2699,2.7873099999999997,12.2065,5.6194,5.844530000000001
chr2:58989474-58989475,167.857,48.0846,2.87189,5.68159,14.26,2.8047299999999997,12.2102,5.645519999999999,5.84328
chr2:58989475-58989476,168.356,48.2338,2.88433,5.694030000000001,14.25,2.82214,12.2139,5.67164,5.84204
chr2:58989567-58989568,163.19,52.107,3.98383,6.22388,13.9266,4.01617,10.7786,7.712689999999999,5.6218900000000005
chr2:58989576-58989577,158.075,51.2898,4.07338,6.21269,13.8595,4.02736,10.4764,7.82463,5.58831
chr2:58989579-58989580,156.369,51.0174,4.10323,6.20896,13.8371,4.03109,10.3756,7.86194,5.57711
chr2:59119304-59119305,27.5896,4.15423,3.4365699999999997,3.25995,6.572139999999999,2.97388,2.06468,3.37065,3.1107
chr2:59119305-59119306,27.6567,4.14677,3.4365699999999997,3.27612,6.57463,2.98259,2.06468,3.35572,3.1082099999999997
chr2:59119309-59119310,27.9254,4.1169199999999995,3.4365699999999997,3.3408,6.58458,3.01741,2.06468,3.2960199999999995,3.09826
chr2:59119310-59119311,27.9925,4.10945,3.4365699999999997,3.3569699999999996,6.587060000000001,3.02612,2.06468,3.2810900000000003,3.09577
chr2:59119311-59119312,28.0597,4.10199,3.4365699999999997,3.37313,6.58955,3.03483,2.06468,3.2661700000000002,3.09328
chr2:59128039-59128040,6.64428,2.1107,1.9514900000000002,2.4403,5.44652,2.2313400000000003,4.783580000000001,5.30224,1.0597
chr2:59128041-59128042,6.651739999999999,2.11318,1.949,2.42786,5.42164,2.24627,4.74129,5.27985,1.03731
chr2:59128074-59128075,6.681589999999999,2.0310900000000003,1.96766,2.22264,5.254980000000001,2.37065,3.95149,4.69652,0.878109
chr2:59128075-59128076,6.681589999999999,2.02736,1.96891,2.2164200000000003,5.25249,2.3731299999999997,3.9266199999999998,4.67662,0.8756219999999999
chr2:59252460-59252461,76.1368,65.3694,1.44527,4.98134,11.8445,2.76741,6.5796,7.248760000000001,3.72886
chr2:59252462-59252463,76.8159,65.4863,1.4353200000000002,4.966419999999999,11.8868,2.7699,6.6169199999999995,7.20149,3.7363199999999996
chr2:59261405-59261406,30.4328,3.7873099999999997,3.0373099999999997,9.83085,6.40299,27.4726,9.35697,13.6754,11.1057
chr2:59261407-59261408,30.7363,3.8445300000000002,3.09453,9.8607,6.39055,27.495,9.351989999999999,13.74,11.2127
chr2:59261409-59261410,31.0398,3.90174,3.15174,9.89055,6.3781099999999995,27.5174,9.347010000000001,13.8047,11.3197
chr2:59262119-59262120,246.174,7.37065,29.055999999999997,11.842,15.1393,21.2351,16.7811,13.8159,10.0025
chr2:59262121-59262122,247.438,7.4403,29.148000000000003,11.852,15.1791,21.2923,16.893,13.8682,9.99005
chr2:59262181-59262182,262.541,9.25746,28.6978,11.6803,16.0622,22.1928,19.4341,14.6144,10.0087
chr2:59262182-59262183,262.449,9.28358,28.6418,11.6704,16.0721,22.1953,19.4639,14.6144,10.0149
chr2:59262183-59262184,262.357,9.3097,28.5858,11.6604,16.0821,22.1978,19.4938,14.6144,10.0211
chr2:59262200-59262201,260.41200000000003,9.74502,27.601999999999997,11.4838,16.2587,22.2289,19.9888,14.6007,10.1244
chr2:59311575-59311576,353.039,7.43284,2.04478,52.7326,27.0174,49.7525,38.9602,18.4415,23.4751
chr2:59311583-59311584,371.486,7.412939999999999,2.13433,53.8371,27.3358,51.6828,39.7662,18.8694,24.092
chr2:59311584-59311585,373.792,7.41045,2.14552,53.9751,27.3756,51.9241,39.8669,18.9229,24.1692
chr2:59311639-59311640,506.85400000000004,6.8296,3.2549799999999998,61.2923,28.9789,64.4913,45.2724,22.7177,27.5373
chr2:59311654-59311655,539.0219999999999,6.60572,3.6480099999999998,63.0199,29.2463,67.505,46.5796,23.8719,28.3047
chr2:59311655-59311656,540.425,6.588310000000001,3.68035,63.097,29.2475,67.6493,46.6405,23.9527,28.3458
chr2:59311661-59311662,548.8430000000001,6.48383,3.8743800000000004,63.5597,29.255,68.5149,47.0062,24.4378,28.592
chr2:59311684-59311685,581.112,6.08333,4.61816,65.3333,29.2836,71.8333,48.408,26.2973,29.5361
chr2:59311685-59311686,582.515,6.065919999999999,4.6505,65.4104,29.2848,71.9776,48.4689,26.3781,29.5771
chr2:59311691-59311692,590.933,5.9614400000000005,4.844530000000001,65.8731,29.2923,72.8433,48.8346,26.8632,29.8234
chr2:59311693-59311694,593.739,5.92662,4.9092,66.0274,29.2948,73.1318,48.9565,27.0249,29.9055
chr2:59311695-59311696,596.545,5.89179,4.97388,66.1816,29.2973,73.4204,49.0784,27.1866,29.9876
chr2:59324276-59324277,23.1642,4.7960199999999995,0.9713930000000001,4.273630000000001,10.255,9.26866,4.88806,6.01119,7.19279
chr2:59324277-59324278,23.1567,4.783580000000001,0.9701489999999999,4.2885599999999995,10.2388,9.26244,4.91915,6.01617,7.19527
chr2:59324279-59324280,23.1418,4.75871,0.9676620000000001,4.31841,10.2065,9.25,4.98134,6.02612,7.20025
chr2:59324280-59324281,23.1343,4.74627,0.966418,4.33333,10.1903,9.243780000000001,5.01244,6.03109,7.2027399999999995
chr2:59324281-59324282,23.1269,4.73383,0.965174,4.34826,10.1741,9.23756,5.0435300000000005,6.03607,7.20522
chr2:59324283-59324284,23.1119,4.70896,0.9626870000000001,4.3781099999999995,10.1418,9.22512,5.10572,6.0460199999999995,7.2102
chr2:59324307-59324308,22.6082,4.48756,1.00746,4.74876,9.75124,8.99751,5.74129,6.19154,7.277360000000001
chr2:59324308-59324309,22.5597,4.4850699999999994,1.01617,4.7649300000000006,9.73507,8.98134,5.75746,6.20025,7.28109
chr2:59404045-59404046,93.0398,40.1393,3.12438,0.973881,10.7338,3.2898,2.99254,7.3855699999999995,3.9315900000000004
chr2:59404052-59404053,95.9428,40.5983,3.12562,1.03731,10.5796,3.3184099999999996,2.99627,7.35199,4.04851
chr2:59404092-59404093,104.052,40.7475,3.12562,1.5845799999999999,9.83333,3.41791,2.94652,7.05348,4.79478
chr2:59404094-59404095,104.458,40.755,3.12562,1.61194,9.79602,3.42289,2.94403,7.03856,4.83209
chr2:59404101-59404102,105.3,40.6356,3.12065,1.71144,9.68035,3.43781,2.9415400000000003,6.97015,4.95149
chr2:59404103-59404104,104.939,40.4565,3.11567,1.7412900000000002,9.66542,3.4403,2.94403,6.937810000000001,4.97139
chr2:59409544-59409545,80.4266,40.0572,2.9527400000000004,6.93657,9.266169999999999,0.939055,3.9266199999999998,5.49378,4.48632
chr2:59409579-59409580,92.4465,43.5211,2.84826,6.661689999999999,9.83458,1.08582,4.15796,4.80846,5.432840000000001
chr2:59529104-59529105,98.34700000000001,20.3756,0.881841,4.00249,15.3134,2.2189099999999997,3.62065,3.8855699999999995,5.34826
chr2:59529130-59529131,101.807,21.4751,0.9141790000000001,4.03483,15.7015,2.4129400000000003,3.94403,4.62935,5.57463
chr2:59529139-59529140,103.005,21.8557,0.925373,4.0460199999999995,15.8358,2.4801,4.055969999999999,4.886819999999999,5.65299
chr2:59529176-59529177,98.0,22.7002,1.00498,3.89428,16.1654,2.52612,4.41542,5.91294,5.71269
chr2:59529183-59529184,96.3109,22.8047,1.02239,3.85075,16.209,2.51741,4.476369999999999,6.104480000000001,5.7039800000000005
chr2:59802547-59802548,4.98134,2.30721,2.1417900000000003,2.01119,3.6915400000000003,3.41915,2.6231299999999997,4.551,0.189055
chr2:59812259-59812260,24.8545,13.347000000000001,1.23383,3.16915,7.1318399999999995,0.763682,1.91667,4.0248800000000005,1.19776
chr2:59812263-59812264,25.2525,13.4963,1.17413,3.18905,7.18657,0.7686569999999999,1.90672,4.00995,1.22761
chr2:60386867-60386868,7.517410000000001,3.5136800000000004,1.35323,0.847015,4.27861,4.41294,2.25124,6.25249,2.53234
chr2:60386874-60386875,7.37811,3.44403,1.34453,0.7860699999999999,4.31343,4.43035,2.25124,6.30473,2.47139
chr2:60386884-60386885,7.1791,3.3445300000000002,1.33209,0.699005,4.363180000000001,4.45522,2.25124,6.37935,2.38433
chr2:60386955-60386956,5.37935,2.94652,1.2649299999999999,0.237562,5.432840000000001,3.74254,2.37438,5.99378,1.5845799999999999
chr2:60386957-60386958,5.33458,2.949,1.2699,0.232587,5.4751199999999995,3.71766,2.37438,5.949,1.56965
chr2:60386961-60386962,5.245019999999999,2.95398,1.27985,0.222637,5.5597,3.66791,2.37438,5.85945,1.5398
chr2:60386971-60386972,5.02114,2.9664200000000003,1.30473,0.197761,5.77114,3.5435300000000005,2.37438,5.6355699999999995,1.46517
chr2:60386983-60386984,4.75249,2.9813400000000003,1.3345799999999999,0.16791,6.0248800000000005,3.39428,2.37438,5.3669199999999995,1.37562
chr2:60539944-60539945,13.444,3.0049799999999998,1.43035,4.155469999999999,4.17164,8.91667,2.3806,2.97512,2.9291
chr2:60539948-60539949,13.7475,3.04478,1.4801,4.17537,4.18159,8.97139,2.4204,2.9950200000000002,2.97886
chr2:60539962-60539963,14.4391,3.0908,1.64055,4.13806,4.18532,8.91418,2.51493,3.12811,3.07587
chr2:60539992-60539993,15.8197,3.16542,1.9763700000000002,4.02612,4.18532,8.72761,2.70149,3.4266199999999998,3.2624400000000002
chr2:60539994-60539995,15.9117,3.1704,1.9987599999999999,4.01866,4.18532,8.71517,2.71393,3.4465199999999996,3.27488
chr2:60540002-60540003,16.1443,3.16791,2.08458,3.9763699999999997,4.1704,8.63433,2.7587099999999998,3.5348300000000004,3.3134300000000003
chr2:60540003-60540004,16.1356,3.16169,2.09328,3.96766,4.16418,8.61567,2.7624400000000002,3.54851,3.31468
chr2:60540004-60540005,16.1269,3.15547,2.1019900000000002,3.95896,4.15796,8.597010000000001,2.7661700000000002,3.56219,3.3159199999999998
chr2:60540018-60540019,16.005,3.0684099999999996,2.22388,3.8370599999999997,4.0709,8.33582,2.8184099999999996,3.7537300000000005,3.33333
chr2:60562921-60562922,6.39801,1.49129,1.51119,3.4651699999999996,7.22015,3.4092,2.5796,2.9005,0.798507
chr2:60562923-60562924,6.405469999999999,1.49627,1.5062200000000001,3.5024900000000003,7.20522,3.4241300000000003,2.56965,2.90299,0.808458
chr2:60611474-60611475,18.1741,3.5037300000000005,0.281095,4.15174,8.3408,5.90423,6.24627,7.812189999999999,2.15672
chr2:60611507-60611508,19.648,3.3644300000000005,0.43283599999999994,4.2176599999999995,8.121889999999999,5.6330800000000005,5.87935,7.46766,2.31716
chr2:60611521-60611522,19.6132,3.34701,0.537313,4.16542,7.895519999999999,5.42413,5.54851,7.18905,2.43905
chr2:60611531-60611532,19.5883,3.3345800000000003,0.6119399999999999,4.1281099999999995,7.73383,5.2748800000000005,5.31219,6.99005,2.52612
chr2:60611532-60611533,19.5858,3.33333,0.6194029999999999,4.12438,7.71766,5.25995,5.2885599999999995,6.97015,2.53483
chr2:60611533-60611534,19.5833,3.33209,0.626866,4.12065,7.70149,5.245019999999999,5.2649300000000006,6.95025,2.54353
chr2:60611537-60611538,19.5734,3.32711,0.656716,4.10572,7.636819999999999,5.18532,5.1704,6.87065,2.57836
chr2:60611544-60611545,19.555999999999997,3.3184099999999996,0.708955,4.0796,7.523630000000001,5.08085,5.004980000000001,6.731339999999999,2.6393
chr2:60611545-60611546,19.5535,3.31716,0.716418,4.07587,7.507460000000001,5.065919999999999,4.98134,6.71144,2.6480099999999998
chr2:60611547-60611548,19.5485,3.31468,0.7313430000000001,4.06841,7.4751199999999995,5.03607,4.934080000000001,6.671639999999999,2.66542
chr2:60643498-60643499,15.6493,3.80721,0.0,2.3806,3.76617,2.13433,2.73881,4.57711,2.18408
chr2:60643502-60643503,15.5522,3.82711,0.00746269,2.37935,3.7052199999999997,2.1082099999999997,2.76119,4.52612,2.18532
chr2:60643503-60643504,15.5075,3.83209,0.00995025,2.3806,3.68781,2.1019900000000002,2.7661700000000002,4.51244,2.18532
chr2:60643504-60643505,15.4627,3.8370599999999997,0.012437799999999999,2.38184,3.6704,2.09577,2.77114,4.49876,2.18532
chr2:60643508-60643509,15.2836,3.8569699999999996,0.022388099999999998,2.38682,3.60075,2.0709,2.79104,4.444030000000001,2.18532
chr2:60643510-60643511,15.194,3.86692,0.0273632,2.3893,3.5659199999999998,2.0584599999999997,2.801,4.41667,2.18532
chr2:60643511-60643512,15.1493,3.87189,0.0298507,2.39055,3.54851,2.0522400000000003,2.80597,4.40299,2.18532
chr2:60643549-60643550,13.4478,4.06095,0.124378,2.43781,2.88682,1.81592,2.9950200000000002,3.88308,2.18532
chr2:60666802-60666803,304.45599999999996,29.7177,5.06841,4.46517,32.8495,8.672889999999999,9.79602,7.8893,3.83333
chr2:60666803-60666804,304.14099999999996,29.7612,5.07214,4.476369999999999,32.8433,8.692789999999999,9.76741,7.895519999999999,3.8420400000000003
chr2:60666804-60666805,303.825,29.8047,5.07587,4.48756,32.8371,8.71269,9.73881,7.901739999999999,3.85075
chr2:60666818-60666819,299.402,30.4142,5.1281099999999995,4.64428,32.75,8.99129,9.33831,7.988810000000001,3.97264
chr2:60666995-60666996,150.614,24.1343,3.46144,5.9092,27.9415,11.5112,4.76866,8.59328,5.2823400000000005
chr2:60666999-60667000,146.958,23.801,3.3868199999999997,5.934080000000001,27.7724,11.556,4.7039800000000005,8.62313,5.3072099999999995
chr2:60667000-60667001,145.874,23.694000000000003,3.3656699999999997,5.93905,27.7177,11.5572,4.68905,8.63433,5.31219
chr2:60667002-60667003,144.362,23.5124,3.33333,5.94652,27.6281,11.5597,4.684080000000001,8.65672,5.31965
chr2:60667004-60667005,142.85,23.3308,3.301,5.9539800000000005,27.5386,11.5622,4.6791,8.6791,5.32711
chr2:60667008-60667009,139.825,22.9677,3.23632,5.96891,27.3595,11.5672,4.66915,8.72388,5.34204
chr2:60690674-60690675,10.9826,3.4626900000000003,0.84204,4.59204,6.758710000000001,1.19279,7.6107,3.21144,2.81219
chr2:60690675-60690676,10.9341,3.4689099999999997,0.8507459999999999,4.5908,6.73632,1.1903,7.6355699999999995,3.22015,2.80721
chr2:60700931-60700932,29.6095,3.10697,4.1306,3.9602,4.93532,5.50249,6.09204,7.87935,3.7587099999999998
chr2:60700935-60700936,29.096999999999998,3.09701,4.07587,3.99502,4.895519999999999,5.48756,6.07214,7.8644300000000005,3.74378
chr2:60717751-60717752,44.4391,6.815919999999999,2.92662,4.245019999999999,8.12438,8.08582,6.39925,9.08955,5.70025
chr2:60717757-60717758,45.0958,6.815919999999999,2.88184,4.22264,8.11692,8.60821,6.48881,8.98507,5.73756
chr2:60717765-60717766,45.9714,6.815919999999999,2.82214,4.1927900000000005,8.10697,9.304730000000001,6.608210000000001,8.84577,5.78731
chr2:60717780-60717781,47.6132,6.815919999999999,2.7102,4.136819999999999,8.08831,10.6107,6.832089999999999,8.58458,5.8806
chr2:60717781-60717782,47.7226,6.815919999999999,2.7027400000000004,4.1330800000000005,8.087060000000001,10.6978,6.847010000000001,8.567160000000001,5.886819999999999
chr2:60718145-60718146,211.828,8.412939999999999,4.65423,8.46393,12.99,44.3234,12.9465,14.0199,17.5572
chr2:60718146-60718147,212.87900000000002,8.43159,4.67537,8.48507,13.0037,44.3694,12.9577,14.040999999999999,17.597
chr2:60718153-60718154,218.239,8.52985,4.85323,8.58955,13.0274,44.398,13.0286,14.142999999999999,17.805999999999997
chr2:60722344-60722345,488.66,6.10821,11.755,32.1741,61.6082,49.4366,35.8433,27.9415,29.6915
chr2:60722346-60722347,492.815,6.113180000000001,11.8843,32.3731,61.7823,49.8346,36.0721,28.1182,29.8433
chr2:60722356-60722357,509.483,6.09826,12.342,33.0311,62.0759,51.403,36.8682,28.8184,30.3172
chr2:60722364-60722365,520.925,6.06841,12.6206,33.3993,62.056000000000004,52.4577,37.3458,29.296,30.5759
chr2:60722402-60722403,572.231,5.934080000000001,13.8744,34.995,61.7463,57.1853,39.4129,31.4179,31.6418
chr2:60725556-60725557,937.618,6.4801,20.0075,19.1828,49.4938,54.8731,14.3881,16.2177,25.9552
chr2:60725565-60725566,927.924,6.53607,19.694000000000003,18.4888,49.4938,53.3396,14.3993,15.7363,25.5634
chr2:60725567-60725568,925.77,6.54851,19.6244,18.3346,49.4938,52.9988,14.4017,15.6294,25.4764
chr2:60725568-60725569,924.693,6.55473,19.5896,18.2575,49.4938,52.8284,14.402999999999999,15.5759,25.4328
chr2:60725588-60725589,903.15,6.6791,18.893,16.7152,49.4938,49.4204,14.4279,14.5062,24.5622
chr2:60725623-60725624,831.837,6.89303,16.9938,14.408,48.6667,43.5634,14.6704,13.1194,22.704
chr2:60726108-60726109,35.8184,4.4291,0.9589549999999999,6.85572,17.2027,2.0870599999999997,8.794780000000001,6.6330800000000005,2.36567
chr2:60726131-60726132,31.8993,4.57214,1.01617,6.97015,16.5448,1.9726400000000002,8.0796,6.31841,2.3370599999999997
chr2:60731435-60731436,119.738,31.3445,1.47139,1.40547,10.995,4.57836,8.996269999999999,5.83085,4.5385599999999995
chr2:60731439-60731440,121.67299999999999,32.0012,1.49627,1.3806,10.995,4.5385599999999995,8.96144,5.94527,4.56343
chr2:60731443-60731444,123.60799999999999,32.658,1.52114,1.35572,10.995,4.49876,8.92662,6.0597,4.58831
chr2:60731450-60731451,126.818,33.8047,1.5634299999999999,1.3134299999999999,10.9888,4.42537,8.8607,6.26617,4.63433
chr2:60731451-60731452,126.985,33.9291,1.56716,1.3134299999999999,10.9714,4.4092,8.83955,6.2935300000000005,4.64801
chr2:60731538-60731539,123.506,41.551,1.7487599999999999,1.31219,9.597010000000001,2.90547,6.949,8.43905,5.645519999999999
chr2:60731548-60731549,120.509,41.9614,1.7487599999999999,1.31219,9.4602,2.7189099999999997,6.7251199999999995,8.6505,5.73259
chr2:60733097-60733098,85.7027,6.022390000000001,1.3843299999999998,7.838310000000001,9.88557,15.6144,7.751239999999999,8.148010000000001,6.2885599999999995
chr2:60733105-60733106,90.0609,5.92289,1.3607,8.12935,10.0485,16.0062,7.9291,8.22139,6.32338
chr2:60733135-60733136,105.24799999999999,5.51244,1.28607,9.17413,10.6455,17.3868,8.56343,8.407960000000001,6.39801
chr2:60733141-60733142,108.285,5.43035,1.27114,9.38308,10.7649,17.6629,8.6903,8.445269999999999,6.41294
chr2:60733145-60733146,110.31,5.37562,1.26119,9.52239,10.8445,17.847,8.77488,8.47015,6.42289
chr2:60733147-60733148,111.322,5.34826,1.2562200000000001,9.592039999999999,10.8843,17.9391,8.817160000000001,8.48259,6.42786
chr2:60733174-60733175,116.73100000000001,5.0709,1.18905,10.0759,11.2998,18.8159,9.08333,8.68408,6.34328
chr2:60733198-60733199,120.76100000000001,4.83209,1.12935,10.4639,11.658,19.5622,9.29229,8.86318,6.25373
chr2:60743596-60743597,19.4391,4.14677,0.901741,3.04229,8.601989999999999,3.33955,8.753730000000001,4.5323400000000005,3.6368199999999997
chr2:60743598-60743599,19.5759,4.0995,0.8868159999999999,3.0547299999999997,8.61443,3.32214,8.781089999999999,4.54975,3.62935
chr2:60743599-60743600,19.6443,4.07587,0.879353,3.06095,8.62065,3.3134300000000003,8.794780000000001,4.55846,3.6256199999999996
chr2:60743600-60743601,19.7164,4.04975,0.870647,3.06716,8.628110000000001,3.3022400000000003,8.794780000000001,4.56965,3.6194
chr2:60743608-60743609,20.2139,3.8607,0.810945,3.1268700000000003,8.68781,3.18284,8.695269999999999,4.6592,3.56965
chr2:60743644-60743645,22.4527,3.00995,0.542289,3.39552,8.95647,2.64552,8.24751,5.06219,3.34577
chr2:60743655-60743656,23.0112,2.77985,0.472637,3.4639300000000004,9.04229,2.5024900000000003,8.031089999999999,5.18035,3.2860699999999996
chr2:60743674-60743675,23.7201,2.449,0.37810900000000003,3.5584599999999997,9.18408,2.2898,7.511189999999999,5.3694,3.1915400000000003
chr2:60743690-60743691,24.3172,2.1704,0.298507,3.63806,9.30348,2.1107,7.07338,5.52861,3.11194
chr2:60743693-60743694,24.4291,2.11816,0.283582,3.65299,9.32587,2.07711,6.991289999999999,5.55846,3.09701
chr2:60757874-60757875,214.923,4.3097,1.5597,3.8868199999999997,37.255,7.5248800000000005,10.6281,5.40299,4.47015
chr2:60757889-60757890,237.77700000000002,4.5709,1.74627,3.6629400000000003,38.6356,7.58085,11.5423,5.645519999999999,4.41418
chr2:60757890-60757891,239.301,4.58831,1.7587099999999998,3.6480099999999998,38.7276,7.58458,11.6032,5.66169,4.41045
chr2:60757912-60757913,264.97900000000004,5.1306,2.09328,3.47264,40.408,7.447760000000001,12.8881,6.12935,4.344530000000001
chr2:60757942-60757943,291.77,6.02612,2.61567,3.3980099999999998,42.3109,7.037310000000001,14.5672,6.87562,4.2699
chr2:60757991-60757992,292.124,7.64677,3.1592,3.8445300000000002,43.1555,6.2114400000000005,16.1256,8.304730000000001,4.25124
chr2:60763775-60763776,21.8296,6.578360000000001,1.6343299999999998,2.5684099999999996,7.412939999999999,1.62065,4.91542,4.4005,2.53234
chr2:60763802-60763803,23.096999999999998,7.43657,2.10697,2.90299,7.72761,1.3656700000000002,5.29229,3.9763699999999997,2.68657
chr2:60763819-60763820,24.4502,7.85945,2.40299,3.09328,7.981339999999999,1.28109,5.567159999999999,3.80721,2.68657
chr2:60763826-60763827,25.0075,8.03358,2.52488,3.17164,8.08582,1.24627,5.68035,3.7375599999999998,2.68657
chr2:60763829-60763830,25.2463,8.10821,2.57711,3.20522,8.1306,1.2313399999999999,5.72886,3.70771,2.68657
chr2:60763848-60763849,26.7587,8.58085,2.9079599999999997,3.41791,8.41418,1.1368200000000002,6.03607,3.5186599999999997,2.68657
chr2:60763918-60763919,35.3918,9.128110000000001,3.4962699999999995,4.0149300000000006,9.28483,1.63184,6.62065,3.25,3.0398
chr2:60763934-60763935,37.9192,9.02861,3.4962699999999995,4.13433,9.42413,1.85075,6.62065,3.25,3.1791
chr2:60763982-60763983,45.3483,8.32587,3.25373,4.699,9.68159,2.54851,6.29726,3.1268700000000003,3.51493
chr2:60773332-60773333,11.9117,6.24129,1.06965,3.59826,8.50995,1.83582,3.3159199999999998,6.45149,2.13308
chr2:60773339-60773340,12.2687,5.97139,1.01741,3.63308,8.43159,1.801,3.2898,6.52114,2.0547299999999997
chr2:60773376-60773377,13.8993,4.67289,0.8407959999999999,3.7189099999999997,7.98632,1.5845799999999999,3.18408,7.023630000000001,1.6393
chr2:60777594-60777595,563.434,76.9055,6.03109,9.76741,100.62299999999999,9.41542,29.4627,7.75373,13.2015
chr2:60777600-60777601,574.511,78.6604,6.18657,9.87935,102.501,9.43159,29.5473,7.68905,13.3022
chr2:60777604-60777605,578.77,79.5659,6.24129,9.9291,103.302,9.42164,29.5124,7.68905,13.3022
chr2:60777655-60777656,626.368,90.194,6.78109,10.5261,112.693,9.20398,28.9353,7.7102,13.158
chr2:60778050-60778051,400.944,16.0958,0.9962690000000001,8.304730000000001,85.6256,5.25373,27.5398,4.70149,3.6915400000000003
chr2:60778135-60778136,373.211,12.0734,0.493781,7.28856,77.3259,5.9676599999999995,25.0672,6.06468,4.23134
chr2:60779039-60779040,200.396,4.1194,1.6517400000000002,8.71393,52.0236,7.216419999999999,21.199,8.68657,4.35075
chr2:60779040-60779041,200.252,4.13806,1.65547,8.71144,52.0199,7.2251199999999995,21.209,8.68035,4.34701
chr2:60779041-60779042,200.109,4.15672,1.6592,8.708960000000001,52.0162,7.23383,21.2189,8.67413,4.34328
chr2:60779043-60779044,199.82299999999998,4.194030000000001,1.66667,8.70398,52.0087,7.251239999999999,21.2388,8.66169,4.33582
chr2:60779289-60779290,55.8607,7.47015,4.19652,7.3818399999999995,43.9726,6.08955,14.6206,5.68781,4.22015
chr2:60779295-60779296,53.6816,7.305969999999999,4.226369999999999,7.30721,43.7338,6.03731,14.4117,5.68781,4.3097
chr2:60779310-60779311,51.4851,6.777360000000001,4.34328,7.15672,42.8955,5.8806,13.9478,5.68905,4.56095
chr2:60780722-60780723,294.255,11.5112,9.42786,5.6194,74.056,5.51617,23.4192,7.06343,4.41045
chr2:60780726-60780727,303.767,11.5261,9.73632,5.72886,74.6231,5.49627,23.5386,7.2077100000000005,4.405469999999999
chr2:60780755-60780756,369.689,11.4689,11.7948,6.49005,78.2114,5.354480000000001,24.2127,8.16542,4.3669199999999995
chr2:60780758-60780759,375.103,11.3905,11.9291,6.55348,78.3458,5.34328,24.2015,8.22512,4.363180000000001
chr2:60780767-60780768,391.346,11.1555,12.3321,6.74378,78.7488,5.3097,24.1679,8.40423,4.35199
chr2:60780770-60780771,396.76,11.0771,12.4664,6.80721,78.8831,5.29851,24.1567,8.46393,4.34826
chr2:60780781-60780782,416.61199999999997,10.7898,12.959000000000001,7.0398,79.3756,5.25746,24.1157,8.682839999999999,4.33458
chr2:60781330-60781331,248.019,8.99005,7.626869999999999,7.552239999999999,37.2985,5.21517,12.3321,6.2699,4.92537
chr2:60781331-60781332,248.08700000000002,9.00995,7.6393,7.562189999999999,37.2935,5.226369999999999,12.306,6.28483,4.94527
chr2:60781453-60781454,251.174,12.255,7.0709,7.742539999999999,41.2376,4.64303,11.7774,8.31219,7.344530000000001
chr2:60781456-60781457,251.40200000000002,12.3147,7.02612,7.7350699999999994,41.3383,4.60572,11.8035,8.36443,7.37438
chr2:60782264-60782265,510.45,62.2438,7.12935,7.2748800000000005,49.9266,9.37562,34.3545,14.5323,11.4552
chr2:60782353-60782354,683.8480000000001,68.7425,9.35945,9.26119,52.0734,11.5485,38.6206,15.6032,10.9216
chr2:60782354-60782355,684.313,68.6331,9.35697,9.28234,52.0485,11.5634,38.592,15.5995,10.9179
chr2:60782364-60782365,688.965,67.5386,9.332089999999999,9.493780000000001,51.7998,11.7127,38.306,15.5622,10.8806
chr2:60782365-60782366,689.43,67.4291,9.3296,9.51493,51.7749,11.7276,38.2774,15.5585,10.8769
chr2:60782751-60782752,243.158,16.2251,5.05473,6.6903,32.9241,6.962689999999999,18.9776,11.4067,7.48756
chr2:60783489-60783490,13.7985,8.81841,2.95647,6.10323,12.8968,5.66667,8.11692,8.57338,3.85945
