0,a6dde21a321f-Hudep2_ATAC,a346d0735668-Hudep2_D3_merged_CTCF.all,780e588038ba-Hudep2_BCL11A,e63441b3545d-Hudep2_D0_GATA1.all,7fbaaa4570af-HUDEP2_LRF_CHIP,e91e9285ac50-Hudep2_D3_merged_GATA1.all,a3269352a688-Hudep2_D3_merged_KLF1.all,bd23392c6917-Hudep2_D3_merged_LDB1.all,b887daf448d0-Hudep2_D3_merged_TAL1.all
chr2:58958788-58958789,289.043,3.7314800000000004,3.40432,23.9198,12.5833,9.74383,7.91667,5.73148,3.33333
chr2:58985336-58985337,394.096,11.7716,22.9722,20.9444,24.9136,60.8056,15.8302,22.1543,28.1049
chr2:58989473-58989474,179.94400000000002,50.5525,2.46605,5.5679,13.8549,2.69444,12.7994,5.33333,5.94753
chr2:58989474-58989475,180.762,50.784,2.48148,5.5864199999999995,13.8488,2.73148,12.8056,5.37346,5.95062
chr2:58989475-58989476,181.58,51.0154,2.4969099999999997,5.60494,13.8426,2.76852,12.8117,5.4135800000000005,5.9537
chr2:58989567-58989568,184.676,56.7469,4.39506,6.75926,14.1327,4.5586400000000005,11.4043,8.324069999999999,5.61728
chr2:58989576-58989577,174.00900000000001,55.4691,4.53395,6.7037,14.216,4.5586400000000005,10.9321,8.490739999999999,5.53395
chr2:58989579-58989580,170.454,55.0432,4.58025,6.6851899999999995,14.2438,4.5586400000000005,10.7747,8.5463,5.50617
chr2:59119304-59119305,29.8889,4.08333,3.38889,3.44444,6.888889999999999,3.55556,1.8611099999999998,3.30556,3.25
chr2:59119305-59119306,30.0031,4.07407,3.39198,3.4598800000000005,6.89198,3.5679,1.85802,3.2901199999999995,3.25
chr2:59119309-59119310,30.4599,4.03704,3.40432,3.5216,6.904319999999999,3.6172800000000005,1.84568,3.2284,3.25
chr2:59119310-59119311,30.5864,4.0246900000000005,3.4104900000000002,3.5432099999999997,6.90123,3.62037,1.84568,3.2037,3.25
chr2:59119311-59119312,30.713,4.01235,3.41667,3.56481,6.89815,3.6234599999999997,1.84568,3.17901,3.25
chr2:59128039-59128040,7.4135800000000005,2.2469099999999997,1.9351900000000002,2.47531,5.16975,2.58025,4.86728,5.54321,0.759259
chr2:59128041-59128042,7.44753,2.25,1.94753,2.4537,5.15123,2.59877,4.8086400000000005,5.50617,0.75
chr2:59128074-59128075,7.373460000000001,2.2037,2.10494,2.10185,5.00309,2.6543200000000002,3.8179,4.76543,0.75
chr2:59128075-59128076,7.361110000000001,2.2006200000000002,2.1080200000000002,2.0895099999999998,4.99691,2.6543200000000002,3.7777800000000004,4.73457,0.75
chr2:59252460-59252461,82.4753,70.7469,1.58951,5.17901,11.9352,2.43827,5.98765,7.29321,3.26543
chr2:59252462-59252463,83.7037,70.9691,1.5771600000000001,5.154319999999999,12.0278,2.4321,6.03704,7.23148,3.2963
chr2:59261405-59261406,33.8364,3.4598800000000005,2.60185,9.925930000000001,6.71605,29.6636,9.64198,13.9198,11.6636
chr2:59261407-59261408,34.2315,3.49074,2.63889,9.94444,6.7037,29.7685,9.64815,13.9815,11.7685
chr2:59261409-59261410,34.6265,3.5216,2.67593,9.96296,6.69136,29.8735,9.65432,14.0432,11.8735
chr2:59262119-59262120,265.065,7.34877,32.2315,12.429,15.0556,22.5586,17.0278,14.6296,10.2685
chr2:59262121-59262122,267.28700000000003,7.45988,32.3488,12.4414,15.1049,22.6574,17.1821,14.716,10.287
chr2:59262181-59262182,290.728,9.867280000000001,31.4537,12.034,16.4691,23.1111,20.5062,15.5772,9.87963
chr2:59262182-59262183,290.586,9.90741,31.3704,12.0154,16.4938,23.0864,20.5586,15.571,9.86111
chr2:59262183-59262184,290.444,9.94753,31.287,11.9969,16.5185,23.0617,20.6111,15.5648,9.84259
chr2:59262200-59262201,285.16,10.3827,29.963,11.7438,16.7531,22.6111,21.1327,15.3673,9.62037
chr2:59311575-59311576,322.559,7.70062,1.1821,52.1883,27.2315,49.0586,38.7809,17.5031,23.3333
chr2:59311583-59311584,350.781,7.67593,1.20679,53.6698,27.7006,51.8735,40.0401,17.8981,24.0741
chr2:59311584-59311585,354.309,7.672839999999999,1.2098799999999998,53.8549,27.7593,52.2253,40.1975,17.9475,24.1667
chr2:59311639-59311640,542.3580000000001,7.13272,3.0030900000000003,62.7099,29.8426,67.821,46.6821,22.1543,28.7407
chr2:59311654-59311655,575.028,6.944439999999999,3.5277800000000004,64.3333,30.0556,70.1389,47.6389,23.1667,29.4444
chr2:59311655-59311656,577.062,6.9321,3.5617300000000003,64.4352,30.0679,70.2809,47.6975,23.2315,29.4877
chr2:59311661-59311662,590.352,6.820989999999999,3.80864,65.1204,30.1235,71.25,48.0988,23.7623,29.7469
chr2:59311684-59311685,649.627,6.11111,5.0864199999999995,68.3148,30.1944,75.8642,50.0154,26.8858,30.7407
chr2:59311685-59311686,652.2040000000001,6.08025,5.14198,68.4537,30.1975,76.0648,50.0988,27.0216,30.784000000000002
chr2:59311691-59311692,665.633,5.90741,5.4413599999999995,69.1852,30.2037,77.1265,50.5401,27.7716,31.0
chr2:59311693-59311694,666.7189999999999,5.870369999999999,5.48457,69.2593,30.1852,77.2438,50.5895,27.9136,31.0
chr2:59311695-59311696,667.806,5.83333,5.52778,69.3333,30.1667,77.3611,50.6389,28.0556,31.0
chr2:59324276-59324277,24.3704,4.54938,0.48456800000000005,4.2253099999999995,10.5309,9.60185,5.07407,5.65741,7.061730000000001
chr2:59324277-59324278,24.4043,4.51852,0.48148100000000005,4.24074,10.5123,9.59877,5.12346,5.66667,7.070989999999999
chr2:59324279-59324280,24.4722,4.45679,0.47530900000000004,4.2716,10.4753,9.59259,5.22222,5.68519,7.089510000000001
chr2:59324280-59324281,24.5062,4.42593,0.47222200000000003,4.28704,10.4568,9.58951,5.2716,5.69444,7.09877
chr2:59324281-59324282,24.5401,4.39506,0.46913599999999994,4.30247,10.4383,9.58642,5.32099,5.7037,7.10802
chr2:59324283-59324284,24.608,4.33333,0.462963,4.33333,10.4012,9.58025,5.41975,5.72222,7.126539999999999
chr2:59324307-59324308,24.8981,3.90741,0.546296,4.5463,10.0093,9.4537,6.18519,5.94444,7.2963
chr2:59324308-59324309,24.9012,3.89506,0.552469,4.55247,9.99383,9.44753,6.20988,5.9537,7.30247
chr2:59404045-59404046,102.639,43.0278,3.13889,0.833333,10.5833,3.22222,3.13889,7.611110000000001,4.08333
chr2:59404052-59404053,105.53399999999999,43.3735,3.11728,0.898148,10.4537,3.26543,3.11728,7.63272,4.14815
chr2:59404092-59404093,122.167,44.3333,3.0,1.55556,9.34259,3.60185,2.89815,7.444439999999999,4.80556
chr2:59404094-59404095,122.22200000000001,44.2778,3.0,1.57407,9.3179,3.60802,2.8919799999999998,7.42593,4.82407
chr2:59404101-59404102,122.417,44.0833,3.0,1.6388900000000002,9.23148,3.62963,2.87037,7.361110000000001,4.88889
chr2:59404103-59404104,122.47200000000001,44.0278,3.0,1.6574099999999998,9.20679,3.6358,2.8642,7.3425899999999995,4.90741
chr2:59409544-59409545,86.7593,42.3549,3.5,7.64198,9.8642,0.858025,3.82407,6.10185,4.75617
chr2:59409579-59409580,103.302,47.0154,3.2530900000000003,7.22531,10.7284,1.02778,4.2716,4.95988,5.75926
chr2:59529104-59529105,109.306,20.9167,0.8611110000000001,4.27778,15.9167,2.41667,3.44444,3.33333,5.55556
chr2:59529130-59529131,116.53399999999999,22.2685,0.780864,4.37346,16.1574,2.72222,4.04012,4.39815,6.00617
chr2:59529139-59529140,118.95100000000001,22.7685,0.7530859999999999,4.40123,16.2407,2.83333,4.26235,4.81481,6.17284
chr2:59529176-59529177,110.935,23.5432,0.8549379999999999,4.1358,16.1975,2.85185,4.7253099999999995,6.2284,6.2037
chr2:59529183-59529184,107.91,23.6944,0.898148,4.04938,16.1759,2.83025,4.83333,6.57407,6.16049
chr2:59802547-59802548,5.3364199999999995,2.08642,2.2808599999999997,1.8672799999999998,3.75,3.8672800000000005,2.73457,4.48457,0.0
chr2:59812259-59812260,27.5617,14.1235,1.07407,3.46296,7.36728,0.5,1.7870400000000002,4.25,0.9043209999999999
chr2:59812263-59812264,28.3148,14.3951,0.975309,3.5,7.404319999999999,0.524691,1.73765,4.2253099999999995,0.9660489999999999
chr2:60386867-60386868,8.26543,3.4135800000000005,1.3209899999999999,0.842593,4.0246900000000005,4.7746900000000005,2.17901,6.51543,2.61728
chr2:60386874-60386875,8.02778,3.30556,1.29938,0.756173,4.0463,4.7963,2.2006200000000002,6.645060000000001,2.55247
chr2:60386884-60386885,7.688269999999999,3.15123,1.26852,0.632716,4.07716,4.82716,2.23148,6.83025,2.45988
chr2:60386955-60386956,4.97222,2.75,1.25,0.108025,4.95988,4.14815,2.3919799999999998,6.6821,1.6821
chr2:60386957-60386958,4.91667,2.75,1.25,0.101852,4.99074,4.11111,2.39815,6.6574100000000005,1.6574099999999998
chr2:60386961-60386962,4.79321,2.75617,1.25,0.08950620000000001,5.10185,4.0,2.4104900000000002,6.55864,1.58951
chr2:60386971-60386972,4.4537,2.78704,1.25,0.05864199999999999,5.50309,3.62963,2.44136,6.188269999999999,1.3734600000000001
chr2:60386983-60386984,4.0463,2.82407,1.25,0.0216049,5.98457,3.18519,2.4784,5.74383,1.1142
chr2:60539944-60539945,14.5864,3.21605,1.46605,4.5,4.5,9.574069999999999,2.46605,2.57407,3.07407
chr2:60539948-60539949,14.7963,3.24074,1.49074,4.5,4.5,9.61111,2.49074,2.61111,3.11111
chr2:60539962-60539963,15.5957,3.3271599999999997,1.60494,4.47222,4.48148,9.69444,2.58642,2.77778,3.25
chr2:60539992-60539993,17.713,3.5,2.05556,4.19444,4.2963,9.490739999999999,2.85185,3.40741,3.60185
chr2:60539994-60539995,17.7562,3.5,2.07407,4.17593,4.28395,9.45988,2.8580200000000002,3.4321,3.60802
chr2:60540002-60540003,17.929000000000002,3.5,2.14815,4.10185,4.23457,9.33642,2.88272,3.5308599999999997,3.6327199999999995
chr2:60540003-60540004,17.9506,3.5,2.15741,4.09259,4.2284,9.32099,2.8858,3.5432099999999997,3.6358
chr2:60540004-60540005,17.9722,3.5,2.16667,4.08333,4.22222,9.30556,2.88889,3.55556,3.63889
chr2:60540018-60540019,17.9969,3.41667,2.32407,3.89815,4.10802,8.867280000000001,2.9321,3.8117300000000003,3.6265400000000003
chr2:60562921-60562922,6.0586400000000005,1.4784,1.28704,3.45062,6.623460000000001,3.75,2.67593,3.11728,0.419753
chr2:60562923-60562924,6.05247,1.49074,1.29321,3.5061699999999996,6.57407,3.7561699999999996,2.66358,3.11111,0.43209899999999996
chr2:60611474-60611475,19.5309,3.45062,0.09259260000000001,4.39815,8.700619999999999,6.35802,6.97222,8.26235,1.8888900000000002
chr2:60611507-60611508,21.1852,3.5,0.296296,4.64815,8.75,6.2037,6.36111,8.05556,2.19444
chr2:60611521-60611522,21.3827,3.46296,0.45679,4.58025,8.490739999999999,5.85802,5.84259,7.7037,2.39815
chr2:60611531-60611532,21.5062,3.4321,0.5802470000000001,4.51852,8.27469,5.58025,5.4413599999999995,7.42593,2.55247
chr2:60611532-60611533,21.5185,3.42901,0.592593,4.51235,8.25309,5.55247,5.40123,7.39815,2.5679
chr2:60611533-60611534,21.5309,3.42593,0.604938,4.50617,8.23148,5.5246900000000005,5.36111,7.370369999999999,2.58333
chr2:60611537-60611538,21.5802,3.4135800000000005,0.654321,4.48148,8.14506,5.4135800000000005,5.20062,7.25926,2.64506
chr2:60611544-60611545,21.5679,3.39198,0.7160489999999999,4.42593,7.99383,5.24383,4.99383,7.10185,2.71605
chr2:60611545-60611546,21.5556,3.38889,0.722222,4.41667,7.97222,5.22222,4.97222,7.08333,2.72222
chr2:60611547-60611548,21.5309,3.3827199999999995,0.734568,4.39815,7.929010000000001,5.17901,4.92901,7.0463,2.73457
chr2:60643498-60643499,17.6574,3.62037,0.0,2.25,3.63889,2.25,2.74074,4.63889,2.5
chr2:60643502-60643503,17.570999999999998,3.6327199999999995,0.0,2.25,3.60185,2.25,2.76543,4.60185,2.5
chr2:60643503-60643504,17.5494,3.6358,0.0,2.25,3.59259,2.25,2.7716,4.59259,2.5
chr2:60643504-60643505,17.5278,3.63889,0.0,2.25,3.58333,2.25,2.77778,4.58333,2.5
chr2:60643508-60643509,17.4414,3.6512300000000004,0.0,2.25,3.5463,2.25,2.80247,4.5463,2.5
chr2:60643510-60643511,17.3395,3.6635800000000005,0.0,2.2530900000000003,3.5185199999999996,2.24074,2.82099,4.51852,2.49383
chr2:60643511-60643512,17.2593,3.6728400000000003,0.0,2.25617,3.5,2.23148,2.83333,4.5,2.48765
chr2:60643549-60643550,14.4043,3.9969099999999997,0.0,2.3734599999999997,2.87963,1.87963,3.2469099999999997,3.87963,2.2530900000000003
chr2:60666802-60666803,336.173,31.4043,5.26543,4.64815,33.9136,9.06173,10.0864,8.14815,4.14815
chr2:60666803-60666804,336.142,31.465999999999998,5.2716,4.65741,33.929,9.08642,10.071,8.15741,4.15741
chr2:60666804-60666805,336.111,31.5278,5.27778,4.66667,33.9444,9.11111,10.0556,8.16667,4.16667
chr2:60666818-60666819,329.12300000000005,32.4198,5.39198,4.82407,33.9105,9.48457,9.672839999999999,8.26852,4.26852
chr2:60666995-60666996,142.944,23.7778,3.41667,5.86111,28.6389,11.6944,4.27778,8.22222,5.61111
chr2:60666999-60667000,141.549,23.5309,3.37963,5.87346,28.5154,11.7438,4.25309,8.24691,5.62346
chr2:60667000-60667001,141.201,23.4691,3.37037,5.87654,28.4846,11.7562,4.24691,8.25309,5.62654
chr2:60667002-60667003,140.503,23.3457,3.35185,5.88272,28.4228,11.7809,4.23457,8.26543,5.63272
chr2:60667004-60667005,139.806,23.2222,3.33333,5.88889,28.3611,11.8056,4.22222,8.27778,5.63889
chr2:60667008-60667009,138.41,22.9753,3.2963,5.90123,28.2377,11.8549,4.19753,8.30247,5.65123
chr2:60690674-60690675,12.0556,3.69444,0.697531,4.85802,7.08025,0.737654,7.944439999999999,3.44444,3.11111
chr2:60690675-60690676,11.9877,3.7098800000000005,0.7067899999999999,4.85494,7.037039999999999,0.740741,7.98148,3.4598800000000005,3.10185
chr2:60700931-60700932,31.8056,3.3364199999999995,4.061730000000001,4.2746900000000005,4.91975,5.8642,6.1821,8.1142,3.55556
chr2:60700935-60700936,31.1389,3.32407,3.97531,4.34877,4.870369999999999,5.83951,6.16975,8.08951,3.5308599999999997
chr2:60717751-60717752,48.6944,6.5,2.99074,4.24074,8.36111,7.4351899999999995,6.38889,9.86111,5.5
chr2:60717757-60717758,49.4722,6.5,2.9537,4.2037,8.30556,7.67593,6.44444,9.80556,5.5
chr2:60717765-60717766,50.5648,6.51852,2.84877,4.1358,8.175930000000001,8.3858,6.57407,9.60185,5.53704
chr2:60717780-60717781,52.6481,6.5648100000000005,2.61728,3.9969099999999997,7.89815,9.95988,6.85185,9.13889,5.629630000000001
chr2:60717781-60717782,52.787,6.5679,2.60185,3.98765,7.879630000000001,10.0648,6.870369999999999,9.10802,5.6358
chr2:60718145-60718146,234.19400000000002,8.77778,4.80556,8.55556,14.0,47.4167,13.3333,14.6944,18.9167
chr2:60718146-60718147,234.873,8.799380000000001,4.82099,8.57099,14.0,47.4352,13.3426,14.7068,18.9352
chr2:60718153-60718154,239.627,8.950619999999999,4.92901,8.67901,14.0,47.5648,13.4074,14.7932,19.0648
chr2:60722344-60722345,506.534,6.42593,12.6944,34.3765,64.4784,51.2191,38.0926,28.3765,31.0185
chr2:60722346-60722347,510.022,6.40741,12.8056,34.5123,64.5772,51.5031,38.2407,28.5123,31.1481
chr2:60722356-60722357,527.46,6.31481,13.3611,35.1914,65.071,52.9228,38.9815,29.1914,31.7963
chr2:60722364-60722365,545.361,6.2253099999999995,13.8364,35.7037,65.25,54.4599,39.6358,29.965999999999998,32.3457
chr2:60722402-60722403,620.725,5.86728,15.5154,37.2346,64.892,61.2006,42.0309,33.4907,34.2654
chr2:60725556-60725557,987.306,6.08025,21.3148,18.5988,49.5648,55.5278,13.6852,15.3889,26.1296
chr2:60725565-60725566,978.62,6.26543,20.9907,17.858,49.5741,53.8241,13.8426,14.7963,25.8704
chr2:60725567-60725568,975.948,6.31481,20.892,17.6728,49.5864,53.3673,13.8858,14.6543,25.8025
chr2:60725568-60725569,974.6110000000001,6.33951,20.8426,17.5802,49.5926,53.1389,13.9074,14.5833,25.7685
chr2:60725588-60725589,947.883,6.83333,19.8549,15.7284,49.716,48.571000000000005,14.3395,13.1636,25.0895
chr2:60725623-60725624,875.299,7.29012,17.6975,14.0494,49.8488,42.9907,14.8765,12.4259,23.6914
chr2:60726108-60726109,31.5031,4.30247,1.0,7.05247,16.1852,1.6450599999999997,8.941360000000001,6.69753,2.05247
chr2:60726131-60726132,28.3981,4.58025,1.0,7.05864,15.2654,1.4290100000000001,7.9691399999999994,6.28395,2.33025
chr2:60731435-60731436,130.062,32.5772,1.54938,1.2654299999999998,11.071,5.00926,9.37963,5.96914,4.2253099999999995
chr2:60731439-60731440,133.42,33.5772,1.5864200000000002,1.25309,10.9846,4.97222,9.29321,6.129630000000001,4.2746900000000005
chr2:60731443-60731444,135.204,34.1975,1.60494,1.25,10.9352,4.93519,9.22531,6.23457,4.31481
chr2:60731450-60731451,137.407,35.0617,1.6265399999999999,1.25,10.8704,4.870369999999999,9.117280000000001,6.3858,4.379630000000001
chr2:60731451-60731452,137.722,35.1852,1.62963,1.25,10.8611,4.86111,9.10185,6.40741,4.38889
chr2:60731538-60731539,138.265,44.9414,1.90432,1.33951,9.564810000000001,2.52469,6.679010000000001,8.672839999999999,6.14815
chr2:60731548-60731549,133.907,45.0093,1.87963,1.37037,9.39815,2.38889,6.51852,8.85185,6.24074
chr2:60733097-60733098,89.6574,6.28086,1.5,7.9074100000000005,9.57099,15.1265,7.820989999999999,8.35185,6.48457
chr2:60733105-60733106,93.9537,6.1821,1.5,8.2037,9.74383,15.5216,7.99383,8.425930000000001,6.53395
chr2:60733135-60733136,118.17,5.41049,1.33951,9.876539999999999,10.9537,18.1265,8.96296,8.623460000000001,6.7191399999999994
chr2:60733141-60733142,122.725,5.25617,1.30247,10.1914,11.1914,18.6327,9.14506,8.65123,6.75
chr2:60733145-60733146,123.97200000000001,5.19444,1.27778,10.2778,11.2778,18.8056,9.19444,8.63889,6.75
chr2:60733147-60733148,124.596,5.1635800000000005,1.2654299999999998,10.321,11.321,18.892,9.21914,8.632719999999999,6.75
chr2:60733174-60733175,131.716,4.70062,1.09877,10.9506,11.9043,20.1049,9.59877,8.59568,6.611110000000001
chr2:60733198-60733199,134.63,4.379630000000001,1.0,11.3704,12.25,20.8704,9.87037,8.62037,6.38889
chr2:60743596-60743597,20.2623,4.06481,0.8858020000000001,2.8642,8.84259,3.65741,9.75,4.4784,3.8858
chr2:60743598-60743599,20.3981,4.02778,0.8796299999999999,2.87037,8.86111,3.63889,9.75,4.49074,3.87963
chr2:60743599-60743600,20.465999999999998,4.00926,0.8765430000000001,2.8734599999999997,8.87037,3.62963,9.75,4.49691,3.8765400000000003
chr2:60743600-60743601,20.534000000000002,3.99074,0.8734569999999999,2.8765400000000003,8.87963,3.62037,9.75,4.50309,3.8734599999999997
chr2:60743608-60743609,21.0772,3.84259,0.848765,2.90123,8.9537,3.5463,9.75,4.55247,3.8487699999999996
chr2:60743644-60743645,23.8981,2.70988,0.5339510000000001,3.4321,9.14198,2.60185,8.99383,5.07407,3.42593
chr2:60743655-60743656,24.1019,2.54012,0.466049,3.5679,9.10802,2.39815,8.75617,5.17593,3.32407
chr2:60743674-60743675,24.5926,2.1543200000000002,0.302469,3.8024699999999996,9.09568,1.9537,7.8364199999999995,5.44444,3.05556
chr2:60743690-60743691,25.037,1.8086400000000002,0.154321,4.0,9.09568,1.55864,6.94753,5.6913599999999995,2.80864
chr2:60743693-60743694,25.0648,1.7901200000000002,0.145062,4.0,9.10494,1.5401200000000002,6.845680000000001,5.70988,2.79012
chr2:60757874-60757875,224.92,3.7284,1.17593,3.45062,38.071,7.904319999999999,10.3457,4.9321,4.50309
chr2:60757889-60757890,263.022,4.05247,1.6388900000000002,3.1728400000000003,40.571,7.904319999999999,11.7809,5.20988,4.41049
chr2:60757890-60757891,265.562,4.07407,1.66975,3.1543200000000002,40.7377,7.904319999999999,11.8765,5.2284,4.404319999999999
chr2:60757912-60757913,290.809,4.56481,2.1728400000000003,3.0956799999999998,42.4846,7.80864,13.1327,5.64198,4.32716
chr2:60757942-60757943,332.315,5.91667,3.05556,3.10185,44.5463,7.444439999999999,15.6204,6.8148100000000005,4.14815
chr2:60757991-60757992,327.673,8.04012,3.5987699999999996,3.5463,44.1512,6.20988,17.5463,8.59259,4.09877
chr2:60763775-60763776,22.8148,6.570989999999999,1.5617299999999998,2.55864,7.305560000000001,1.53704,4.654319999999999,4.23765,2.7037
chr2:60763802-60763803,23.3519,7.561730000000001,2.16358,3.0308599999999997,7.64815,1.10185,5.1635800000000005,3.7191400000000003,2.75
chr2:60763819-60763820,23.4722,8.1358,2.51852,3.2716,7.89815,0.9444440000000001,5.54938,3.50926,2.75
chr2:60763826-60763827,23.6019,8.41667,2.69136,3.37963,8.02778,0.8796299999999999,5.74383,3.4228400000000003,2.75
chr2:60763829-60763830,23.6574,8.53704,2.76543,3.42593,8.08333,0.851852,5.82716,3.3858,2.75
chr2:60763848-60763849,24.0833,9.10185,3.11111,3.62037,8.36111,0.75,6.23148,3.25,2.75
chr2:60763918-60763919,33.8827,9.66667,3.8364199999999995,3.9598800000000005,9.50617,1.40741,7.05864,3.25,2.67901
chr2:60763934-60763935,37.9815,9.51852,3.8858,4.0586400000000005,9.75309,1.75309,7.05864,3.25,2.8271599999999997
chr2:60763982-60763983,47.4475,8.577160000000001,3.49074,4.438269999999999,9.90432,2.68519,6.51543,3.25,3.68519
chr2:60773332-60773333,12.3642,6.10802,0.932099,3.7716,8.24691,1.9537,3.27469,6.34259,2.31173
chr2:60773339-60773340,12.8827,5.69753,0.824074,3.8364199999999995,7.96605,1.9104900000000002,3.2530900000000003,6.42901,2.22531
chr2:60773376-60773377,14.4352,4.2716,0.5864199999999999,3.90432,7.3642,1.6358,3.19753,6.873460000000001,1.66975
chr2:60777594-60777595,591.769,78.9938,6.75617,10.1821,105.89200000000001,9.78395,30.4321,7.64198,14.1821
chr2:60777600-60777601,601.1569999999999,80.3642,6.8858,10.2562,107.37299999999999,9.74691,30.5062,7.623460000000001,14.2562
chr2:60777604-60777605,607.4169999999999,81.2778,6.97222,10.3056,108.361,9.72222,30.5556,7.611110000000001,14.3056
chr2:60777655-60777656,682.207,96.0309,7.75,10.75,118.954,9.5,29.8642,7.5,14.0401
chr2:60778050-60778051,402.957,15.7377,0.996914,8.373460000000001,86.0957,5.13272,28.5,3.87963,3.6265400000000003
chr2:60778135-60778136,399.765,12.071,0.280864,7.15123,78.3735,6.44753,25.5,6.37346,3.99074
chr2:60779039-60779040,212.157,3.7067900000000003,1.4321,8.83951,53.7346,7.5216,22.1358,9.03704,4.41049
chr2:60779040-60779041,211.93200000000002,3.7284,1.44136,8.84568,53.7346,7.537039999999999,22.1543,9.0216,4.404319999999999
chr2:60779041-60779042,211.623,3.7438300000000004,1.44753,8.84877,53.7099,7.5463,22.1512,9.00617,4.40123
chr2:60779043-60779044,211.00599999999997,3.77469,1.4598799999999998,8.85494,53.6605,7.5648100000000005,22.1451,8.97531,4.39506
chr2:60779289-60779290,50.8488,7.99383,4.3364199999999995,7.5648100000000005,45.178999999999995,6.3179,14.5278,5.50617,3.80556
chr2:60779295-60779296,49.2778,7.77778,4.36111,7.52778,44.8611,6.27778,14.3611,5.5,3.91667
chr2:60779310-60779311,45.8333,7.23457,4.40741,7.422839999999999,44.0185,6.16975,13.9722,5.50309,4.21296
chr2:60780722-60780723,287.506,12.4475,9.83333,5.48765,76.2191,5.05247,24.0185,7.25,4.29012
chr2:60780726-60780727,303.13599999999997,12.4722,10.3642,5.66049,77.1204,5.02778,24.2531,7.496910000000001,4.30247
chr2:60780755-60780756,388.48800000000006,12.466,13.0556,6.6358,81.6173,5.03395,25.3519,8.77778,4.39198
chr2:60780758-60780759,394.61699999999996,12.4475,13.2222,6.70988,81.8858,5.05247,25.4074,8.86111,4.40123
chr2:60780767-60780768,421.08,12.1451,13.8704,7.0308600000000006,82.5432,5.15741,25.5,9.16049,4.42901
chr2:60780770-60780771,430.23800000000006,12.034,14.0926,7.14198,82.7562,5.19444,25.5278,9.26235,4.438269999999999
chr2:60780781-60780782,463.815,11.6265,14.9074,7.54938,83.537,5.33025,25.6296,9.6358,4.47222
chr2:60781330-60781331,255.49400000000003,8.5463,7.97222,7.910489999999999,35.8858,5.47222,11.5154,6.28704,4.82407
chr2:60781331-60781332,255.5,8.574069999999999,7.98457,7.929010000000001,35.8796,5.48457,11.466,6.30247,4.85494
chr2:60781453-60781454,245.09,12.679,7.04938,7.7284,41.8086,4.93519,11.7932,8.29321,8.17901
chr2:60781456-60781457,245.488,12.7253,6.98457,7.70988,41.966,4.879630000000001,11.8302,8.33025,8.22531
chr2:60782264-60782265,487.73800000000006,64.1049,7.45988,6.9321,48.9198,9.117280000000001,34.2778,14.1821,11.037
chr2:60782353-60782354,749.775,74.1852,9.8858,9.17901,54.2222,12.0864,41.178999999999995,16.1574,11.2284
chr2:60782354-60782355,750.8889999999999,74.1667,9.88889,9.19444,54.25,12.1111,41.1944,16.1667,11.2222
chr2:60782364-60782365,757.802,73.179,9.88889,9.45679,54.2809,12.3426,41.0556,16.2284,11.1296
chr2:60782365-60782366,758.071,73.0,9.8858,9.49383,54.2593,12.3642,41.0123,16.2315,11.1173
chr2:60782751-60782752,243.99099999999999,16.8796,5.50926,6.870369999999999,31.5926,7.22222,19.4259,11.8611,7.379630000000001
chr2:60783489-60783490,13.213,9.240739999999999,2.5771599999999997,6.00309,12.7099,5.39198,8.28395,9.16667,3.8642
chr2:60783499-60783500,13.963,9.25,2.5030900000000003,6.0,12.8673,5.6142,8.490739999999999,9.24691,3.9938300000000004
chr2:60783500-60783501,14.037,9.25,2.4969099999999997,6.0,12.8827,5.6358,8.509260000000001,9.25309,4.00617
chr2:60783501-60783502,14.1111,9.25,2.49074,6.0,12.8981,5.65741,8.52778,9.259260000000001,4.01852
chr2:60783551-60783552,17.7778,8.86111,2.50926,6.0,13.8889,7.27778,9.76852,9.240739999999999,4.629630000000001
chr2:60783552-60783553,17.7963,8.85185,2.51543,6.0,13.8981,7.2963,9.78086,9.23457,4.63272
chr2:60783580-60783581,18.3796,8.59259,3.0771599999999997,5.93519,14.1574,7.944439999999999,9.99691,8.672839999999999,4.58951
chr2:60783583-60783584,18.4444,8.564810000000001,3.15123,5.92593,14.1852,8.01852,10.0154,8.59877,4.58025
chr2:60783588-60783589,18.5525,8.51852,3.27469,5.91049,14.2315,8.14198,10.0463,8.47531,4.56481
chr2:60783591-60783592,18.5988,8.5,3.34259,5.90123,14.25,8.19753,10.0525,8.40741,4.55247
chr2:60783597-60783598,18.6173,8.5,3.4537,5.88272,14.25,8.23457,10.0154,8.2963,4.51543
chr2:60784361-60784362,181.63299999999998,9.58951,5.23765,8.62037,52.6543,16.570999999999998,19.5648,4.6142,5.404319999999999
chr2:60784364-60784365,187.549,9.58025,5.33025,8.76852,53.0432,16.5895,19.7407,4.64198,5.404319999999999
chr2:60784411-60784412,257.182,9.50617,6.37346,10.8333,57.6975,16.7315,21.8086,5.17284,5.32099
chr2:60784460-60784461,282.099,9.66667,6.26235,13.5031,59.1173,16.2438,23.0957,6.30247,4.7716
chr2:60784637-60784638,85.78399999999999,10.5864,3.75,12.7284,31.5648,12.4907,13.0926,7.02778,5.79938
chr2:60784639-60784640,83.8457,10.5679,3.72531,12.6049,31.2068,12.4722,12.9815,6.98457,5.83025
