0,594de8aa9916-1440317_H3K27ac_H2_D3.all,2554e780890f-Hudep2_ATAC,386b0c66251a-1686607_H2_ABEmax_RNAseq.all,2d9f1defe4bb-Hudep2_D3_merged_CTCF.all,a0f43898fc2d-Hudep2_BCL11A,c79328695482-1440315_H3K27me3_H2_D3.all,e53295538398-Hudep2_D0_GATA1.all,7b6873b68cb9-HUDEP2_LRF_CHIP,deaf983df0e4-1788283_H2_ABEmax.all,1c89a6d12c06-Hudep2_D3_merged_GATA1.all,673b219e61ad-Hudep2_D3_merged_KLF1.all,fc063a463470-1440311_H3K9me3_H2_D3.all,a3d47fe12b92-Hudep2_D3_merged_LDB1.all,04df099ccd9f-1440307_H3K4me1_H2_D3.all,da6f2ed3d4b1-Hudep2_D3_merged_TAL1.all,6b60ef98ce9a-1440313_H3K9ac_H2_D3.all,671a7a45c611-1440319_H3K36me3_H2_D3.all,82e095a3625f-1440309_H3K4me3_H2_D3.all,#HiChIP_degree
chr2:58004310-58004311,3.5,636.75,0.0,5.5,13.25,1.75,122.25,16.0,0.0,150.25,30.0,1.0,64.75,6.0,60.75,2.0,1.75,4.5,0.0
chr2:58004312-58004313,3.5,636.75,0.0,5.5,13.25,1.75,122.25,16.0,0.0,150.25,30.0,1.0,64.75,6.0,60.75,2.0,1.75,4.5,0.0
chr2:58004315-58004316,3.5,636.75,0.0,5.5,13.25,1.75,122.25,16.0,0.0,150.25,30.0,1.0,64.75,6.0,60.75,2.0,1.75,4.5,0.0
chr2:58004316-58004317,3.5,636.75,0.0,5.5,13.25,1.75,122.25,16.0,0.0,150.25,30.0,1.0,64.75,6.0,60.75,2.0,1.75,4.5,0.0
chr2:58004319-58004320,3.5,636.75,0.0,5.5,13.25,1.75,122.25,16.0,0.0,150.25,30.0,1.0,64.75,6.0,60.75,2.0,1.75,4.5,0.0
chr2:58004321-58004322,3.5,636.75,0.0,5.5,13.25,1.75,122.25,16.0,0.0,150.25,30.0,1.0,64.75,6.0,60.75,2.0,1.75,4.5,0.0
chr2:58004323-58004324,3.5,636.75,0.0,5.5,13.25,1.75,122.25,16.0,0.0,150.25,30.0,1.0,64.75,6.0,60.75,2.0,1.75,4.5,0.0
chr2:58004328-58004329,3.5,636.75,0.0,5.5,13.25,1.75,122.25,16.0,0.0,150.25,30.0,1.0,64.75,6.0,60.75,2.0,1.75,4.5,0.0
chr2:58004329-58004330,3.5,636.75,0.0,5.5,13.25,1.75,122.25,16.0,0.0,150.25,30.0,1.0,64.75,6.0,60.75,2.0,1.75,4.5,0.0
chr2:58004330-58004331,3.5,636.75,0.0,5.5,13.25,1.75,122.25,16.0,0.0,150.25,30.0,1.0,64.75,6.0,60.75,2.0,1.75,4.5,0.0
chr2:58004334-58004335,3.5,636.75,0.0,5.5,13.25,1.75,122.25,16.0,0.0,150.25,30.0,1.0,64.75,6.0,60.75,2.0,1.75,4.5,0.0
chr2:58004336-58004337,3.5,636.75,0.0,5.5,13.25,1.75,122.25,16.0,0.0,150.25,30.0,1.0,64.75,6.0,60.75,2.0,1.75,4.5,0.0
chr2:58004339-58004340,3.5,636.75,0.0,5.5,13.25,1.75,122.25,16.0,0.0,150.25,30.0,1.0,64.75,6.0,60.75,2.0,1.75,4.5,0.0
chr2:58004344-58004345,3.5,636.75,0.0,5.5,13.25,1.75,122.25,16.0,0.0,150.25,30.0,1.0,64.75,6.0,60.75,2.0,1.75,4.5,0.0
chr2:58004345-58004346,3.43182,622.727,0.0,5.47727,13.0909,1.81818,120.682,15.75,0.0,148.591,29.6364,1.02273,63.8636,6.13636,60.3864,2.06818,1.70455,4.59091,0.0
chr2:58055415-58055416,1.5,28.25,0.0,1.5,3.0,1.25,1.75,6.25,0.0,2.0,2.0,1.0,0.0,1.5,0.5,1.0,0.0,1.0,0.0
chr2:58055418-58055419,1.5,28.25,0.0,1.5,3.0,1.25,1.75,6.25,0.0,2.0,2.0,1.0,0.0,1.5,0.5,1.0,0.0,1.0,0.0
chr2:58055420-58055421,1.5,28.25,0.0,1.5,3.0,1.25,1.75,6.25,0.0,2.0,2.0,1.0,0.0,1.5,0.5,1.0,0.0,1.0,0.0
chr2:58055421-58055422,1.5,28.25,0.0,1.5,3.0,1.25,1.75,6.25,0.0,2.0,2.0,1.0,0.0,1.5,0.5,1.0,0.0,1.0,0.0
chr2:58055423-58055424,1.5,28.25,0.0,1.5,3.0,1.25,1.75,6.25,0.0,2.0,2.0,1.0,0.0,1.5,0.5,1.0,0.0,1.0,0.0
chr2:58055425-58055426,1.5,28.25,0.0,1.5,3.0,1.25,1.75,6.25,0.0,2.0,2.0,1.0,0.0,1.5,0.5,1.0,0.0,1.0,0.0
chr2:58055429-58055430,1.5,28.25,0.0,1.5,3.0,1.25,1.75,6.25,0.0,2.0,2.0,1.0,0.0,1.5,0.5,1.0,0.0,1.0,0.0
chr2:58055430-58055431,1.5,28.25,0.0,1.5,3.0,1.25,1.75,6.25,0.0,2.0,2.0,1.0,0.0,1.5,0.5,1.0,0.0,1.0,0.0
chr2:58055434-58055435,1.5,28.25,0.0,1.5,3.0,1.25,1.75,6.25,0.0,2.0,2.0,1.0,0.0,1.5,0.5,1.0,0.0,1.0,0.0
chr2:58055451-58055452,1.81818,33.5,0.0,1.5,3.15909,0.931818,2.70455,5.77273,0.0,2.95455,2.0,1.0,0.159091,1.81818,0.5,1.0,0.0,0.840909,0.0
chr2:58055453-58055454,1.90909,35.0,0.0,1.5,3.20455,0.840909,2.97727,5.63636,0.0,3.22727,2.0,1.0,0.204545,1.90909,0.5,1.0,0.0,0.795455,0.0
chr2:58055455-58055456,2.0,36.5,0.0,1.5,3.25,0.75,3.25,5.5,0.0,3.5,2.0,1.0,0.25,2.0,0.5,1.0,0.0,0.75,0.0
chr2:58055457-58055458,2.0,36.5,0.0,1.5,3.25,0.75,3.25,5.5,0.0,3.5,2.0,1.0,0.25,2.0,0.5,1.0,0.0,0.75,0.0
chr2:58055458-58055459,2.0,36.5,0.0,1.5,3.25,0.75,3.25,5.5,0.0,3.5,2.0,1.0,0.25,2.0,0.5,1.0,0.0,0.75,0.0
chr2:58055459-58055460,2.0,36.5,0.0,1.5,3.25,0.75,3.25,5.5,0.0,3.5,2.0,1.0,0.25,2.0,0.5,1.0,0.0,0.75,0.0
chr2:58055460-58055461,2.0,36.5,0.0,1.5,3.25,0.75,3.25,5.5,0.0,3.5,2.0,1.0,0.25,2.0,0.5,1.0,0.0,0.75,0.0
chr2:58055462-58055463,2.0,36.5,0.0,1.5,3.25,0.75,3.25,5.5,0.0,3.5,2.0,1.0,0.25,2.0,0.5,1.0,0.0,0.75,0.0
chr2:58055463-58055464,2.0,36.5,0.0,1.5,3.25,0.75,3.25,5.5,0.0,3.5,2.0,1.0,0.25,2.0,0.5,1.0,0.0,0.75,0.0
chr2:58055464-58055465,2.0,36.5,0.0,1.5,3.25,0.75,3.25,5.5,0.0,3.5,2.0,1.0,0.25,2.0,0.5,1.0,0.0,0.75,0.0
chr2:58055468-58055469,2.0,36.5,0.0,1.5,3.25,0.75,3.25,5.5,0.0,3.5,2.0,1.0,0.25,2.0,0.5,1.0,0.0,0.75,0.0
chr2:58055471-58055472,2.0,36.5,0.0,1.5,3.25,0.75,3.25,5.5,0.0,3.5,2.0,1.0,0.25,2.0,0.5,1.0,0.0,0.75,0.0
chr2:58055474-58055475,2.0,36.5,0.0,1.5,3.25,0.75,3.25,5.5,0.0,3.5,2.0,1.0,0.25,2.0,0.5,1.0,0.0,0.75,0.0
chr2:58055475-58055476,2.0,36.5,0.0,1.5,3.25,0.75,3.25,5.5,0.0,3.5,2.0,1.0,0.25,2.0,0.5,1.0,0.0,0.75,0.0
chr2:58055477-58055478,2.0,36.5,0.0,1.5,3.25,0.75,3.25,5.5,0.0,3.5,2.0,1.0,0.25,2.0,0.5,1.0,0.0,0.75,0.0
chr2:58055478-58055479,2.0,36.5,0.0,1.5,3.25,0.75,3.25,5.5,0.0,3.5,2.0,1.0,0.25,2.0,0.5,1.0,0.0,0.75,0.0
chr2:58055484-58055485,2.0,36.5,0.0,1.5,3.25,0.75,3.25,5.5,0.0,3.5,2.0,1.0,0.25,2.0,0.5,1.0,0.0,0.75,0.0
chr2:58055489-58055490,2.0,36.5,0.0,1.5,3.25,0.75,3.25,5.5,0.0,3.5,2.0,1.0,0.25,2.0,0.5,1.0,0.0,0.75,0.0
chr2:58055496-58055497,2.09091,36.9545,0.0,1.72727,3.20455,0.659091,3.5681800000000004,5.63636,0.0,3.72727,2.0,1.0,0.340909,2.0,0.5,0.954545,0.0,0.659091,0.0
chr2:58055504-58055505,2.45455,38.7727,0.0,2.63636,3.02273,0.295455,4.84091,6.18182,0.0,4.63636,2.0,1.0,0.704545,2.0,0.5,0.772727,0.0,0.295455,0.0
chr2:58055514-58055515,2.5,39.0,0.0,2.75,3.0,0.25,5.0,6.25,0.0,4.75,2.0,1.0,0.75,2.0,0.5,0.75,0.0,0.25,0.0
chr2:58055517-58055518,2.5,39.0,0.0,2.75,3.0,0.25,5.0,6.25,0.0,4.75,2.0,1.0,0.75,2.0,0.5,0.75,0.0,0.25,0.0
chr2:58055519-58055520,2.5,39.0,0.0,2.75,3.0,0.25,5.0,6.25,0.0,4.75,2.0,1.0,0.75,2.0,0.5,0.75,0.0,0.25,0.0
chr2:58055532-58055533,2.5,39.0,0.0,2.75,3.0,0.25,5.0,6.25,0.0,4.75,2.0,1.0,0.75,2.0,0.5,0.75,0.0,0.25,0.0
chr2:58055534-58055535,2.5,39.0,0.0,2.75,3.0,0.25,5.0,6.25,0.0,4.75,2.0,1.0,0.75,2.0,0.5,0.75,0.0,0.25,0.0
chr2:58055536-58055537,2.5,39.0,0.0,2.75,3.0,0.25,5.0,6.25,0.0,4.75,2.0,1.0,0.75,2.0,0.5,0.75,0.0,0.25,0.0
chr2:58055540-58055541,2.5,39.0,0.0,2.75,3.0,0.25,5.0,6.25,0.0,4.75,2.0,1.0,0.75,2.0,0.5,0.75,0.0,0.25,0.0
chr2:58055541-58055542,2.5,39.0,0.0,2.75,3.0,0.25,5.0,6.25,0.0,4.75,2.0,1.0,0.75,2.0,0.5,0.75,0.0,0.25,0.0
chr2:58055544-58055545,2.5,39.0,0.0,2.75,3.0,0.25,5.0,6.25,0.0,4.75,2.0,1.0,0.75,2.0,0.5,0.75,0.0,0.25,0.0
chr2:58133387-58133388,3.0,68.75,0.0,54.5,1.0,3.0,6.5,17.0,0.0,10.5,17.5,0.5,10.25,6.5,9.75,3.75,2.25,0.25,0.0
chr2:58133388-58133389,3.0,68.75,0.0,54.5,1.0,3.0,6.5,17.0,0.0,10.5,17.5,0.5,10.25,6.5,9.75,3.75,2.25,0.25,0.0
chr2:58133389-58133390,3.0,68.75,0.0,54.5,1.0,3.0,6.5,17.0,0.0,10.5,17.5,0.5,10.25,6.5,9.75,3.75,2.25,0.25,0.0
chr2:58133390-58133391,3.0,68.75,0.0,54.5,1.0,3.0,6.5,17.0,0.0,10.5,17.5,0.5,10.25,6.5,9.75,3.75,2.25,0.25,0.0
chr2:58133393-58133394,3.0,68.75,0.0,54.5,1.0,3.0,6.5,17.0,0.0,10.5,17.5,0.5,10.25,6.5,9.75,3.75,2.25,0.25,0.0
chr2:58133394-58133395,3.0,68.75,0.0,54.5,1.0,3.0,6.5,17.0,0.0,10.5,17.5,0.5,10.25,6.5,9.75,3.75,2.25,0.25,0.0
chr2:58133395-58133396,3.06818,72.1818,0.0,56.5227,1.0,3.02273,6.590910000000001,16.9773,0.0,10.5227,17.6818,0.5,10.2273,6.31818,9.79545,3.81818,2.18182,0.227273,0.0
chr2:58133396-58133397,3.13636,75.6136,0.0,58.5455,1.0,3.04545,6.68182,16.9545,0.0,10.5455,17.8636,0.5,10.2045,6.13636,9.84091,3.88636,2.11364,0.204545,0.0
chr2:58133407-58133408,3.75,106.5,0.0,76.75,1.0,3.25,7.5,16.75,0.0,10.75,19.5,0.5,10.0,4.5,10.25,4.5,1.5,0.0,0.0
chr2:58133409-58133410,3.75,106.5,0.0,76.75,1.0,3.25,7.5,16.75,0.0,10.75,19.5,0.5,10.0,4.5,10.25,4.5,1.5,0.0,0.0
chr2:58133410-58133411,3.75,106.5,0.0,76.75,1.0,3.25,7.5,16.75,0.0,10.75,19.5,0.5,10.0,4.5,10.25,4.5,1.5,0.0,0.0
chr2:58133412-58133413,3.75,106.5,0.0,76.75,1.0,3.25,7.5,16.75,0.0,10.75,19.5,0.5,10.0,4.5,10.25,4.5,1.5,0.0,0.0
chr2:58133414-58133415,3.75,106.5,0.0,76.75,1.0,3.25,7.5,16.75,0.0,10.75,19.5,0.5,10.0,4.5,10.25,4.5,1.5,0.0,0.0
chr2:58133415-58133416,3.75,106.5,0.0,76.75,1.0,3.25,7.5,16.75,0.0,10.75,19.5,0.5,10.0,4.5,10.25,4.5,1.5,0.0,0.0
chr2:58133416-58133417,3.75,106.5,0.0,76.75,1.0,3.25,7.5,16.75,0.0,10.75,19.5,0.5,10.0,4.5,10.25,4.5,1.5,0.0,0.0
chr2:58133417-58133418,3.75,106.5,0.0,76.75,1.0,3.25,7.5,16.75,0.0,10.75,19.5,0.5,10.0,4.5,10.25,4.5,1.5,0.0,0.0
chr2:58133418-58133419,3.75,106.5,0.0,76.75,1.0,3.25,7.5,16.75,0.0,10.75,19.5,0.5,10.0,4.5,10.25,4.5,1.5,0.0,0.0
chr2:58133445-58133446,3.79545,108.182,0.0,78.1591,0.954545,3.29545,7.56818,16.7273,0.0,10.7273,19.5227,0.477273,9.93182,4.40909,10.1591,4.5,1.52273,0.0,0.0
chr2:58133447-58133448,3.88636,111.545,0.0,80.9773,0.8636360000000001,3.38636,7.70455,16.6818,0.0,10.6818,19.5682,0.431818,9.79545,4.22727,9.97727,4.5,1.56818,0.0,0.0
chr2:58133448-58133449,3.93182,113.227,0.0,82.3864,0.818182,3.43182,7.77273,16.6591,0.0,10.6591,19.5909,0.409091,9.72727,4.13636,9.88636,4.5,1.59091,0.0,0.0
chr2:58133451-58133452,4.06818,118.273,0.0,86.6136,0.681818,3.5681800000000004,7.97727,16.5909,0.0,10.5909,19.6591,0.340909,9.52273,3.86364,9.61364,4.5,1.6590900000000002,0.0,0.0
chr2:58133452-58133453,4.11364,119.955,0.0,88.0227,0.636364,3.61364,8.04545,16.5682,0.0,10.5682,19.6818,0.318182,9.45455,3.77273,9.52273,4.5,1.68182,0.0,0.0
chr2:58133455-58133456,4.25,125.0,0.0,92.25,0.5,3.75,8.25,16.5,0.0,10.5,19.75,0.25,9.25,3.5,9.25,4.5,1.75,0.0,0.0
chr2:58133461-58133462,4.25,125.0,0.0,92.25,0.5,3.75,8.25,16.5,0.0,10.5,19.75,0.25,9.25,3.5,9.25,4.5,1.75,0.0,0.0
chr2:58133464-58133465,4.25,125.0,0.0,92.25,0.5,3.75,8.25,16.5,0.0,10.5,19.75,0.25,9.25,3.5,9.25,4.5,1.75,0.0,0.0
chr2:58133466-58133467,4.25,125.0,0.0,92.25,0.5,3.75,8.25,16.5,0.0,10.5,19.75,0.25,9.25,3.5,9.25,4.5,1.75,0.0,0.0
chr2:58133468-58133469,4.25,125.0,0.0,92.25,0.5,3.75,8.25,16.5,0.0,10.5,19.75,0.25,9.25,3.5,9.25,4.5,1.75,0.0,0.0
chr2:58133471-58133472,4.25,125.0,0.0,92.25,0.5,3.75,8.25,16.5,0.0,10.5,19.75,0.25,9.25,3.5,9.25,4.5,1.75,0.0,0.0
chr2:58133473-58133474,4.25,125.0,0.0,92.25,0.5,3.75,8.25,16.5,0.0,10.5,19.75,0.25,9.25,3.5,9.25,4.5,1.75,0.0,0.0
chr2:58133474-58133475,4.25,125.0,0.0,92.25,0.5,3.75,8.25,16.5,0.0,10.5,19.75,0.25,9.25,3.5,9.25,4.5,1.75,0.0,0.0
chr2:58133479-58133480,4.25,125.0,0.0,92.25,0.5,3.75,8.25,16.5,0.0,10.5,19.75,0.25,9.25,3.5,9.25,4.5,1.75,0.0,0.0
chr2:58133488-58133489,4.25,125.0,0.0,92.25,0.5,3.75,8.25,16.5,0.0,10.5,19.75,0.25,9.25,3.5,9.25,4.5,1.75,0.0,0.0
chr2:58133489-58133490,4.25,125.0,0.0,92.25,0.5,3.75,8.25,16.5,0.0,10.5,19.75,0.25,9.25,3.5,9.25,4.5,1.75,0.0,0.0
chr2:58133499-58133500,4.02273,119.091,0.0,93.1591,0.272727,3.86364,8.36364,16.7273,0.0,9.70455,19.1818,0.136364,9.13636,3.27273,8.68182,4.15909,1.52273,0.113636,0.0
chr2:58133506-58133507,3.75,112.0,0.0,94.25,0.0,4.0,8.5,17.0,0.0,8.75,18.5,0.0,9.0,3.0,8.0,3.75,1.25,0.25,0.0
chr2:58133508-58133509,3.75,112.0,0.0,94.25,0.0,4.0,8.5,17.0,0.0,8.75,18.5,0.0,9.0,3.0,8.0,3.75,1.25,0.25,0.0
chr2:58133515-58133516,3.75,112.0,0.0,94.25,0.0,4.0,8.5,17.0,0.0,8.75,18.5,0.0,9.0,3.0,8.0,3.75,1.25,0.25,0.0
chr2:58133524-58133525,3.75,112.0,0.0,94.25,0.0,4.0,8.5,17.0,0.0,8.75,18.5,0.0,9.0,3.0,8.0,3.75,1.25,0.25,0.0
chr2:58266347-58266348,3.06818,31.2045,0.568182,2.90909,0.636364,0.0681818,11.0909,9.04545,0.0,8.977269999999997,3.25,1.43182,6.81818,4.06818,3.3181800000000004,1.56818,0.25,1.84091,0.0
chr2:58266350-58266351,3.13636,37.4091,0.636364,3.3181800000000004,0.772727,0.136364,11.4318,8.840910000000003,0.0,8.70455,3.25,1.36364,6.886360000000002,4.13636,3.38636,1.63636,0.25,2.18182,0.0
chr2:58266352-58266353,3.18182,41.5455,0.681818,3.59091,0.8636360000000001,0.181818,11.6591,8.70455,0.0,8.522730000000001,3.25,1.31818,6.93182,4.18182,3.43182,1.68182,0.25,2.40909,0.0
chr2:58266353-58266354,3.20455,43.6136,0.704545,3.72727,0.909091,0.204545,11.7727,8.63636,0.0,8.43182,3.25,1.29545,6.95455,4.20455,3.45455,1.70455,0.25,2.52273,0.0
chr2:58266366-58266367,3.25,47.75,0.75,4.0,1.0,0.25,12.0,8.5,0.0,8.25,3.25,1.25,7.0,4.25,3.5,1.75,0.25,2.75,0.0
chr2:58266368-58266369,3.25,47.75,0.75,4.0,1.0,0.25,12.0,8.5,0.0,8.25,3.25,1.25,7.0,4.25,3.5,1.75,0.25,2.75,0.0
chr2:58266371-58266372,3.25,47.75,0.75,4.0,1.0,0.25,12.0,8.5,0.0,8.25,3.25,1.25,7.0,4.25,3.5,1.75,0.25,2.75,0.0
chr2:58266383-58266384,3.25,47.75,0.75,4.0,1.0,0.25,12.0,8.5,0.0,8.25,3.25,1.25,7.0,4.25,3.5,1.75,0.25,2.75,0.0
chr2:58266396-58266397,3.29545,50.0227,0.75,4.31818,1.0,0.340909,12.0,8.36364,0.0,8.29545,3.29545,1.15909,7.31818,4.47727,3.5,1.79545,0.431818,2.93182,0.0
chr2:58266398-58266399,3.34091,52.2955,0.75,4.63636,1.0,0.431818,12.0,8.227269999999999,0.0,8.340910000000001,3.34091,1.06818,7.636360000000002,4.70455,3.5,1.84091,0.613636,3.11364,0.0
chr2:58266402-58266403,3.43182,56.8409,0.75,5.27273,1.0,0.613636,12.0,7.95455,0.0,8.43182,3.43182,0.8863639999999999,8.272730000000001,5.15909,3.5,1.93182,0.977273,3.47727,0.0
chr2:58266405-58266406,3.5,60.25,0.75,5.75,1.0,0.75,12.0,7.75,0.0,8.5,3.5,0.75,8.75,5.5,3.5,2.0,1.25,3.75,0.0
chr2:58266408-58266409,3.5,60.25,0.75,5.75,1.0,0.75,12.0,7.75,0.0,8.5,3.5,0.75,8.75,5.5,3.5,2.0,1.25,3.75,0.0
chr2:58266414-58266415,3.5,60.25,0.75,5.75,1.0,0.75,12.0,7.75,0.0,8.5,3.5,0.75,8.75,5.5,3.5,2.0,1.25,3.75,0.0
chr2:58266415-58266416,3.5,60.25,0.75,5.75,1.0,0.75,12.0,7.75,0.0,8.5,3.5,0.75,8.75,5.5,3.5,2.0,1.25,3.75,0.0
chr2:58266418-58266419,3.5,60.25,0.75,5.75,1.0,0.75,12.0,7.75,0.0,8.5,3.5,0.75,8.75,5.5,3.5,2.0,1.25,3.75,0.0
chr2:58266420-58266421,3.5,60.25,0.75,5.75,1.0,0.75,12.0,7.75,0.0,8.5,3.5,0.75,8.75,5.5,3.5,2.0,1.25,3.75,0.0
chr2:58266422-58266423,3.5,60.25,0.75,5.75,1.0,0.75,12.0,7.75,0.0,8.5,3.5,0.75,8.75,5.5,3.5,2.0,1.25,3.75,0.0
chr2:58266423-58266424,3.5,60.25,0.75,5.75,1.0,0.75,12.0,7.75,0.0,8.5,3.5,0.75,8.75,5.5,3.5,2.0,1.25,3.75,0.0
chr2:58266425-58266426,3.5,60.25,0.75,5.75,1.0,0.75,12.0,7.75,0.0,8.5,3.5,0.75,8.75,5.5,3.5,2.0,1.25,3.75,0.0
chr2:58266442-58266443,3.5,60.25,0.75,5.75,1.0,0.75,12.0,7.75,0.0,8.5,3.5,0.75,8.75,5.5,3.5,2.0,1.25,3.75,0.0
chr2:58266446-58266447,3.36364,60.0227,0.704545,5.97727,1.09091,0.795455,11.5455,7.75,0.0,8.81818,3.5,0.704545,8.840910000000003,6.0,3.54545,2.0,1.43182,3.79545,0.0
chr2:58266447-58266448,3.29545,59.9091,0.681818,6.09091,1.13636,0.818182,11.3182,7.75,0.0,8.977269999999997,3.5,0.681818,8.88636,6.25,3.5681800000000004,2.0,1.52273,3.81818,0.0
chr2:58273791-58273792,38.0,1549.75,19.75,16.0,19.75,2.25,8.5,49.0,22.25,12.25,73.75,2.75,16.5,2.75,12.5,15.75,4.5,66.0,21.0
chr2:58273792-58273793,38.0,1549.75,19.75,16.0,19.75,2.25,8.5,49.0,22.25,12.25,73.75,2.75,16.5,2.75,12.5,15.75,4.5,66.0,21.0
chr2:58273793-58273794,38.0,1549.75,19.75,16.0,19.75,2.25,8.5,49.0,22.25,12.25,73.75,2.75,16.5,2.75,12.5,15.75,4.5,66.0,21.0
chr2:58273796-58273797,38.0,1608.66,25.25,16.4545,20.4773,2.20455,8.68182,50.0909,27.5227,12.6136,74.5227,2.65909,16.5909,2.84091,12.8636,15.5227,4.40909,67.6818,21.0
chr2:58273797-58273798,38.0,1638.11,28.0,16.6818,20.8409,2.18182,8.772730000000001,50.6364,30.1591,12.7955,74.9091,2.61364,16.6364,2.88636,13.0455,15.4091,4.36364,68.5227,21.0
chr2:58273803-58273804,38.0,1814.84,44.5,18.0455,23.0227,2.04545,9.31818,53.9091,45.9773,13.8864,77.2273,2.34091,16.9091,3.15909,14.1364,14.7273,4.09091,73.5682,21.0
chr2:58273810-58273811,38.0,1873.75,50.0,18.5,23.75,2.0,9.5,55.0,51.25,14.25,78.0,2.25,17.0,3.25,14.5,14.5,4.0,75.25,21.0
chr2:58273812-58273813,38.0,1873.75,50.0,18.5,23.75,2.0,9.5,55.0,51.25,14.25,78.0,2.25,17.0,3.25,14.5,14.5,4.0,75.25,21.0
chr2:58273814-58273815,38.0,1873.75,50.0,18.5,23.75,2.0,9.5,55.0,51.25,14.25,78.0,2.25,17.0,3.25,14.5,14.5,4.0,75.25,21.0
chr2:58273816-58273817,38.0,1873.75,50.0,18.5,23.75,2.0,9.5,55.0,51.25,14.25,78.0,2.25,17.0,3.25,14.5,14.5,4.0,75.25,21.0
chr2:58273820-58273821,38.0,1873.75,50.0,18.5,23.75,2.0,9.5,55.0,51.25,14.25,78.0,2.25,17.0,3.25,14.5,14.5,4.0,75.25,21.0
chr2:58273832-58273833,38.0,1873.75,50.0,18.5,23.75,2.0,9.5,55.0,51.25,14.25,78.0,2.25,17.0,3.25,14.5,14.5,4.0,75.25,21.0
chr2:58273835-58273836,38.0,1873.75,50.0,18.5,23.75,2.0,9.5,55.0,51.25,14.25,78.0,2.25,17.0,3.25,14.5,14.5,4.0,75.25,21.0
chr2:58273837-58273838,38.0,1873.75,50.0,18.5,23.75,2.0,9.5,55.0,51.25,14.25,78.0,2.25,17.0,3.25,14.5,14.5,4.0,75.25,21.0
chr2:58273841-58273842,38.0,1873.75,50.0,18.5,23.75,2.0,9.5,55.0,51.25,14.25,78.0,2.25,17.0,3.25,14.5,14.5,4.0,75.25,21.0
chr2:58273847-58273848,38.0,1876.95,61.25,19.4545,23.3409,1.93182,9.5,56.6364,61.5455,14.3182,77.6591,2.18182,17.0682,3.38636,15.25,14.2955,4.06818,77.0227,21.0
chr2:58273851-58273852,38.0,1881.23,76.25,20.7273,22.7955,1.84091,9.5,58.8182,75.2727,14.4091,77.2045,2.09091,17.1591,3.5681800000000004,16.25,14.0227,4.15909,79.3864,21.0
chr2:58273854-58273855,38.0,1884.43,87.5,21.6818,22.3864,1.77273,9.5,60.4545,85.5682,14.4773,76.8636,2.02273,17.2273,3.70455,17.0,13.8182,4.22727,81.1591,21.0
chr2:58273857-58273858,38.0,1885.5,91.25,22.0,22.25,1.75,9.5,61.0,89.0,14.5,76.75,2.0,17.25,3.75,17.25,13.75,4.25,81.75,21.0
chr2:58273859-58273860,38.0,1885.5,91.25,22.0,22.25,1.75,9.5,61.0,89.0,14.5,76.75,2.0,17.25,3.75,17.25,13.75,4.25,81.75,21.0
chr2:58273861-58273862,38.0,1885.5,91.25,22.0,22.25,1.75,9.5,61.0,89.0,14.5,76.75,2.0,17.25,3.75,17.25,13.75,4.25,81.75,21.0
chr2:58273862-58273863,38.0,1885.5,91.25,22.0,22.25,1.75,9.5,61.0,89.0,14.5,76.75,2.0,17.25,3.75,17.25,13.75,4.25,81.75,21.0
chr2:58273864-58273865,38.0,1885.5,91.25,22.0,22.25,1.75,9.5,61.0,89.0,14.5,76.75,2.0,17.25,3.75,17.25,13.75,4.25,81.75,21.0
chr2:58273865-58273866,38.0,1885.5,91.25,22.0,22.25,1.75,9.5,61.0,89.0,14.5,76.75,2.0,17.25,3.75,17.25,13.75,4.25,81.75,21.0
chr2:58273866-58273867,38.0,1885.5,91.25,22.0,22.25,1.75,9.5,61.0,89.0,14.5,76.75,2.0,17.25,3.75,17.25,13.75,4.25,81.75,21.0
chr2:58273870-58273871,38.0,1885.5,91.25,22.0,22.25,1.75,9.5,61.0,89.0,14.5,76.75,2.0,17.25,3.75,17.25,13.75,4.25,81.75,21.0
chr2:58273877-58273878,38.0,1885.5,91.25,22.0,22.25,1.75,9.5,61.0,89.0,14.5,76.75,2.0,17.25,3.75,17.25,13.75,4.25,81.75,21.0
chr2:58273881-58273882,38.0,1885.5,91.25,22.0,22.25,1.75,9.5,61.0,89.0,14.5,76.75,2.0,17.25,3.75,17.25,13.75,4.25,81.75,21.0
chr2:58273886-58273887,38.0,1885.5,91.25,22.0,22.25,1.75,9.5,61.0,89.0,14.5,76.75,2.0,17.25,3.75,17.25,13.75,4.25,81.75,21.0
chr2:58273890-58273891,38.0,1885.5,91.25,22.0,22.25,1.75,9.5,61.0,89.0,14.5,76.75,2.0,17.25,3.75,17.25,13.75,4.25,81.75,21.0
chr2:58273895-58273896,38.2727,1864.64,97.3409,22.5,21.6818,1.6590900000000002,9.43182,61.25,95.0,14.4545,76.3636,2.13636,17.2273,3.70455,17.2273,13.8182,4.27273,82.1818,21.0
chr2:58273920-58273921,41.0,1656.0,158.25,27.5,16.0,0.75,8.75,63.75,155.0,14.0,72.5,3.5,17.0,3.25,17.0,14.5,4.5,86.5,21.0
chr2:58273922-58273923,41.0,1656.0,158.25,27.5,16.0,0.75,8.75,63.75,155.0,14.0,72.5,3.5,17.0,3.25,17.0,14.5,4.5,86.5,21.0
